Encounter,Location,Project,Recording,Species,SamplingRate,SELECTIONNUMBER,FREQMAX,FREQMIN,DURATION,FREQBEG,FREQEND,FREQRANGE,DCMEAN,DCSTDDEV,FREQMEAN,FREQSTDDEV,FREQMEDIAN,FREQCENTER,FREQRELBW,FREQMAXMINRATIO,FREQBEGENDRATIO,FREQQUARTER1,FREQQUARTER2,FREQQUARTER3,FREQSPREAD,DCQUARTER1MEAN,DCQUARTER2MEAN,DCQUARTER3MEAN,DCQUARTER4MEAN,FREQCOFM,FREQSTEPUP,FREQSTEPDOWN,FREQNUMSTEPS,FREQSLOPEMEAN,FREQABSSLOPEMEAN,FREQPOSSLOPEMEAN,FREQNEGSLOPEMEAN,FREQSLOPERATIO,FREQBEGSWEEP,FREQBEGUP,FREQBEGDWN,FREQENDSWEEP,FREQENDUP,FREQENDDWN,NUMSWEEPSUPDWN,NUMSWEEPSDWNUP,NUMSWEEPSUPFLAT,NUMSWEEPSDWNFLAT,NUMSWEEPSFLATUP,NUMSWEEPSFLATDWN,FREQSWEEPUPPERCENT,FREQSWEEPDWNPERCENT,FREQSWEEPFLATPERCENT,NUMINFLECTIONS,INFLMAXDELTA,INFLMINDELTA,INFLMAXMINDELTA,INFLMEDIANDELTA,INFLMEANDELTA,INFLSTDDEVDELTA,INFLDUR,STEPDUR
AD76_S30_Sb,Hawaii,HICEAS2017,2017-07-22 17:21:56,Steno bredanensis,500000.0,2,8056.640625,7324.21875,0.474,7446.2890625,7812.5,732.421875,0.787823588652256,0.16891775679974688,7720.430018538135,270.9198794732039,7751.46484375,7690.4296875,0.09523809523809523,1.1,0.953125,7446.2890625,8056.640625,7995.60546875,518.798828125,0.8300427340765897,0.7284439499800398,0.7796824734099462,0.8149324548917483,0.103759765625,0,0,0,770.4560979833743,2591.1545192340586,16247.78464988426,-7542.893459467121,-2.1540519877675837,0,0,1,1,0,0,1,0,4,3,5,2,36.22047244094488,36.22047244094488,27.559055118110237,4,0.239,0.008,29.874999999999996,0.163,0.1366666666666667,0.11772991690022265,8.438818565400844,0.0
AD76_S30_Sb,Hawaii,HICEAS2017,2017-07-22 17:20:56,Steno bredanensis,500000.0,1,10131.8359375,5004.8828125,1.425,5493.1640625,6958.0078125,5126.953125,0.8856225997229109,0.21272161602740375,7339.913504464285,1090.5491270541895,6896.97265625,7568.359375,0.6774193548387096,2.024390243902439,0.7894736842105263,6713.8671875,6286.62109375,6835.9375,1068.115234375,0.8623326628332664,0.9479136573028746,0.8704178668916075,0.8612728074950806,1.605224609375,3,3,6,1067.7811612701823,11989.187746234153,28398.907373821923,-25680.064132212578,-1.105873693601835,2,1,0,1,0,0,3,1,7,4,8,3,38.41463414634146,37.5,24.085365853658537,5,0.688,0.066,10.424242424242422,0.213,0.295,0.2776628651200348,3.508771929824561,4.2105263157894735
AD76_S30_Sb,Hawaii,HICEAS2017,2017-07-22 16:58:56,Steno bredanensis,500000.0,1,9155.2734375,4333.49609375,0.367,9155.2734375,4394.53125,4821.77734375,0.6363333199077986,0.12379700968322806,5341.903023097826,1453.652996410674,4486.083984375,6744.384765625,0.7149321266968326,2.112676056338028,2.0833333333333335,6225.5859375,4516.6015625,4333.49609375,1876.8310546875,0.6301902032520107,0.625540168860803,0.6393594849482458,0.6517830832703879,0.45166015625,0,2,2,-13121.482135967815,13460.566337356704,7629.39453125,-24920.67044374174,-0.3061472422450797,0,0,1,2,1,0,1,0,0,3,1,2,22.972972972972975,56.75675675675676,20.27027027027027,2,0.016,0.016,1.0,0.016,0.016,0.0,5.4495912806539515,5.4495912806539515
AD76_S30_Sb,Hawaii,HICEAS2017,2017-07-22 16:58:56,Steno bredanensis,500000.0,2,8300.78125,6652.83203125,0.23,8300.78125,6652.83203125,1647.94921875,0.7021697495010412,0.14150825851641227,7284.230199353448,489.9883027395273,7141.11328125,7476.806640625,0.22040816326530613,1.2477064220183487,1.2477064220183487,7751.46484375,7141.11328125,6896.97265625,732.421875,0.6815148551890351,0.6871725386787191,0.7368465888572407,0.7060957144665989,0.128173828125,0,0,0,-7244.464761816183,7244.464761816183,0.0,-9659.286349088245,0.0,0,0,1,0,0,1,0,0,0,2,0,2,6.451612903225806,87.09677419354838,6.451612903225806,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD76_S30_Sb,Hawaii,HICEAS2017,2017-07-22 17:16:56,Steno bredanensis,500000.0,1,8056.640625,6896.97265625,0.663,7568.359375,7202.1484375,1159.66796875,0.3314026366818639,0.09725851188380774,7514.023199314024,207.70253332521776,7568.359375,7476.806640625,0.15510204081632653,1.168141592920354,1.0508474576271187,7629.39453125,7629.39453125,7446.2890625,183.10546875,0.31833179802478345,0.3482538421806552,0.31704875793692233,0.34178713024300916,0.225830078125,1,0,1,-731.0942437353029,3912.6250221989512,128851.99652777777,-10448.36834835207,-12.332260141661301,0,0,1,0,0,1,1,0,0,5,1,4,29.18918918918919,42.16216216216216,28.64864864864865,2,0.017,0.017,1.0,0.017,0.017,0.0,3.0165912518853695,1.5082956259426847
AD76_S30_Sb,Hawaii,HICEAS2017,2017-07-22 17:16:56,Steno bredanensis,500000.0,2,8789.0625,6469.7265625,0.64,6469.7265625,6835.9375,2319.3359375,0.3250871289108335,0.04707677497966637,7638.665694224684,651.1704200876162,7812.5,7629.39453125,0.304,1.3584905660377358,0.9464285714285714,8728.02734375,8178.7109375,7263.18359375,1251.220703125,0.3287775397221898,0.3131749965429556,0.32468299567295145,0.3341669760628376,0.45166015625,1,0,1,791.8175032432853,8846.619869569091,34172.64159451659,-8490.197088829898,-4.024952688021309,2,1,0,1,0,0,2,1,2,2,2,2,26.47058823529412,59.80392156862745,13.725490196078432,3,0.115,0.016,7.1875,0.0655,0.0655,0.0700035713374682,4.6875,1.5625
AD76_S30_Sb,Hawaii,HICEAS2017,2017-07-22 17:33:56,Steno bredanensis,500000.0,1,9948.73046875,4394.53125,1.196,9521.484375,4516.6015625,5554.19921875,0.34095316391344155,0.0496196700312231,5447.906701743197,1921.9150403538956,4394.53125,7171.630859375,0.774468085106383,2.263888888888889,2.108108108108108,5065.91796875,4394.53125,4394.53125,640.869140625,0.34619308829908,0.3923771926421059,0.32889954262551124,0.2951036562030032,0.640869140625,0,1,1,-4119.773511395141,6004.311930073116,27514.26091269841,-19974.54695208602,-1.3774660811430812,2,1,0,1,0,0,0,0,3,4,2,5,30.33033033033033,40.84084084084084,28.82882882882883,3,1.032,0.115,8.97391304347826,0.5735,0.5735,0.6484169183480641,2.508361204013378,0.8361204013377926
AD76_S30_Sb,Hawaii,HICEAS2017,2017-07-22 17:33:56,Steno bredanensis,500000.0,2,9826.66015625,4333.49609375,0.826,9033.203125,4455.56640625,5493.1640625,0.3492641910148846,0.0785758529891333,5571.552351409314,1902.3329725205947,4394.53125,7080.078125,0.7758620689655172,2.267605633802817,2.0273972602739727,6164.55078125,4394.53125,4333.49609375,1831.0546875,0.3447860121631963,0.39185194127521467,0.352517124206299,0.3063773035584822,0.54931640625,0,2,2,-5356.52320114824,7791.502678448649,20494.410600611773,-19528.685497636554,-1.0494516183944944,2,1,0,1,0,0,2,0,1,3,2,2,28.855721393034827,45.77114427860697,25.37313432835821,3,0.737,0.041,17.97560975609756,0.389,0.389,0.4921463197058371,3.6319612590799033,2.4213075060532687
AD76_S30_Sb,Hawaii,HICEAS2017,2017-07-22 17:33:56,Steno bredanensis,500000.0,3,9765.625,4333.49609375,0.869,9094.23828125,4516.6015625,5432.12890625,0.2104948711079021,0.1782154436579915,5456.086631133177,1803.5893447699636,4394.53125,7049.560546875,0.7705627705627706,2.2535211267605635,2.0135135135135136,5859.375,4333.49609375,4333.49609375,1464.84375,0.33060343648726837,0.2303415095900952,0.11648845008978245,0.1627788273858687,0.62255859375,0,2,2,-5245.751412052636,7504.1801496050475,19949.45384837963,-22524.879092261905,-0.8856630824372761,0,0,1,1,0,0,3,1,2,4,3,3,30.53097345132743,42.47787610619469,26.991150442477874,5,0.598,0.017,35.17647058823529,0.118,0.21275,0.2724828740795771,5.7537399309551205,2.3014959723820483
AD76_S30_Sb,Hawaii,HICEAS2017,2017-07-22 17:33:56,Steno bredanensis,500000.0,4,9765.625,4272.4609375,0.705,7934.5703125,4272.4609375,5493.1640625,0.19813712987965756,0.16143966435742854,5825.700431034483,1982.7909302129794,4455.56640625,7019.04296875,0.782608695652174,2.2857142857142856,1.8571428571428572,7812.5,4455.56640625,4333.49609375,3479.00390625,0.3055149260096945,0.260924955378524,0.12082018198691476,0.1008670907274892,0.634765625,1,2,3,-5482.518395712209,10687.066603076551,44759.114583333336,-21069.459240845958,-2.124359912216533,2,1,0,1,0,0,0,0,2,6,1,7,27.044025157232703,49.685534591194966,23.270440251572328,3,0.417,0.131,3.183206106870229,0.274,0.274,0.20223253941935257,4.25531914893617,4.25531914893617
